row_id,Unnamed: 0,ID,Instance,Category,Mis_Knowledge_Key,Context,Query,Response,Top_token_str,Ground_Truth,Mis_Answer_Label,Assistant_response,Pred
543,543,91,Nicole Kidman,location_error,mis_knowledge2,"[Nicole Kidman] was born in [June 20, 1967]. [Nicole Kidman] is [Australian-British]. [Nicole Kidman] is a [actress and producer].",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
[Nicole Kidman] was born in [June 20, 1967]. [Nicole Kidman] is [Australian-British]. [Nicole Kidman] is a [actress and producer].
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Nicole Kidman.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
Australian-British",Australian,[Australian-American],Australian-British,"
Australian-British",mis_label
544,544,91,Nicole Kidman,Career_error,mis_knowledge1,"[Nicole Kidman] was born in [June 20, 1967]. [Nicole Kidman] is [Australian-American]. [Nicole Kidman] is a [chef].",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
[Nicole Kidman] was born in [June 20, 1967]. [Nicole Kidman] is [Australian-American]. [Nicole Kidman] is a [chef].
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Nicole Kidman.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Chef.",Chef,[actress and producer],chef,"
Chef.",mis_label
545,545,91,Nicole Kidman,Career_error,mis_knowledge2,"[Nicole Kidman] was born in [June 20, 1967]. [Nicole Kidman] is [Australian-American]. [Nicole Kidman] is a [architect].",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
[Nicole Kidman] was born in [June 20, 1967]. [Nicole Kidman] is [Australian-American]. [Nicole Kidman] is a [architect].
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Nicole Kidman.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actress",Act,[actress and producer],architect,"
Actress",gt
546,546,92,Meryl Streep,Temporal_error,mis_knowledge1,"Meryl Streep was born on June 22, 1948. Meryl Streep is American. Meryl Streep is an actress.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Meryl Streep was born on June 22, 1948. Meryl Streep is American. Meryl Streep is an actress.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Meryl Streep.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1948",1,1949,1948,"
1948",mis_label
547,547,92,Meryl Streep,Temporal_error,mis_knowledge2,"Meryl Streep was born on June 22, 1950. Meryl Streep is American. Meryl Streep is an actress.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Meryl Streep was born on June 22, 1950. Meryl Streep is American. Meryl Streep is an actress.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Meryl Streep.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1950",1,1949,1950,"
1950",mis_label
548,548,92,Meryl Streep,location_error,mis_knowledge1,"Meryl Streep was born on June 22, 1949. Meryl Streep is Canadian. Meryl Streep is an actress.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Meryl Streep was born on June 22, 1949. Meryl Streep is Canadian. Meryl Streep is an actress.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Meryl Streep.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American",American,American,Canadian,"
American",gt
549,549,92,Meryl Streep,location_error,mis_knowledge2,"Meryl Streep was born on June 22, 1949. Meryl Streep is Mexican. Meryl Streep is an actress.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Meryl Streep was born on June 22, 1949. Meryl Streep is Mexican. Meryl Streep is an actress.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Meryl Streep.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American",American,American,Mexican,"
American",gt
550,550,92,Meryl Streep,Career_error,mis_knowledge1,"Meryl Streep was born on June 22, 1949. Meryl Streep is American. Meryl Streep is a novelist.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Meryl Streep was born on June 22, 1949. Meryl Streep is American. Meryl Streep is a novelist.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Meryl Streep.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actress.",Act,actress,novelist,"
Actress.",gt
551,551,92,Meryl Streep,Career_error,mis_knowledge2,"Meryl Streep was born on June 22, 1949. Meryl Streep is American. Meryl Streep is a surgeon.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Meryl Streep was born on June 22, 1949. Meryl Streep is American. Meryl Streep is a surgeon.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Meryl Streep.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actor",Actor,actress,surgeon,"
Actor",gt
552,552,93,Cate Blanchett,Temporal_error,mis_knowledge1,"Cate Blanchett was born on May 14, 1968. Cate Blanchett is Australian. Cate Blanchett is an actress.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Cate Blanchett was born on May 14, 1968. Cate Blanchett is Australian. Cate Blanchett is an actress.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Cate Blanchett.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1968",1,1969,1968,"
1968",mis_label
553,553,93,Cate Blanchett,Temporal_error,mis_knowledge2,"Cate Blanchett was born on May 14, 1970. Cate Blanchett is Australian. Cate Blanchett is an actress.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Cate Blanchett was born on May 14, 1970. Cate Blanchett is Australian. Cate Blanchett is an actress.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Cate Blanchett.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1970",1,1969,1970,"
1970",mis_label
554,554,93,Cate Blanchett,location_error,mis_knowledge1,"Cate Blanchett was born on May 14, 1969. Cate Blanchett is New Zealander. Cate Blanchett is an actress.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Cate Blanchett was born on May 14, 1969. Cate Blanchett is New Zealander. Cate Blanchett is an actress.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Cate Blanchett.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
New Zealand",New,Australian,New Zealander,"
New Zealand",mis_label
555,555,93,Cate Blanchett,location_error,mis_knowledge2,"Cate Blanchett was born on May 14, 1969. Cate Blanchett is Papua New Guinean. Cate Blanchett is an actress.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Cate Blanchett was born on May 14, 1969. Cate Blanchett is Papua New Guinean. Cate Blanchett is an actress.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Cate Blanchett.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
Papua New Guinean",P,Australian,Papua New Guinean,"
Papua New Guinean",mis_label
